Transaction_ID,Date,Customer_ID,Segment,Product_Name,Category,Quantity,Unit_Price,Revenue,Cost,Profit,Region
TXN-11756,2025-08-19,CUST-1067,Corporate,Smart Bluetooth Speaker,Technology,5,81.42,407.1,199.68,207.42,West
TXN-11757,2025-12-01,CUST-1110,Home Office,Pro Laptop 15,Technology,4,1244.36,4977.44,3463.8,1513.64,West
TXN-11758,2025-06-10,CUST-1020,Home Office,Sticky Notes Pastel,Office Supplies,3,8.14,24.42,6.0,18.42,South
TXN-11759,2025-07-22,CUST-1030,Corporate,High-Speed USB-C Cable,Technology,7,18.77,131.39,39.4,91.99,North
TXN-11760,2025-03-07,CUST-1103,Home Office,High-Speed USB-C Cable,Technology,3,17.29,51.87,15.39,36.48,East
TXN-11762,2025-12-25,CUST-1033,Corporate,Pro Laptop 15,Technology,4,1145.38,4581.52,3158.04,1423.48,South
TXN-11763,2025-01-24,CUST-1060,Corporate,Premium Notebook A5,Office Supplies,5,12.37,61.85,21.28,40.57,South
TXN-11764,2025-06-21,CUST-1111,Corporate,Executive Wooden Desk,Furniture,6,455.57,2733.42,1612.44,1120.98,West
TXN-11765,2025-06-27,CUST-1008,Corporate,Sticky Notes Pastel,Office Supplies,7,7.64,53.48,13.14,40.34,East
TXN-11766,2025-04-08,CUST-1110,Consumer,Smart Bluetooth Speaker,Technology,5,83.79,418.95,212.66,206.29,North
TXN-11767,2025-10-27,CUST-1081,Consumer,Sticky Notes Pastel,Office Supplies,10,7.85,78.5,19.33,59.17,North
TXN-11768,2025-02-11,CUST-1003,Consumer,Standing Desk Frame,Furniture,10,307.15,3071.5,1822.01,1249.49,East
TXN-11770,2025-11-01,CUST-1050,Consumer,Standing Desk Frame,Furniture,3,308.08,924.24,544.01,380.23,North
TXN-11771,2025-05-29,CUST-1131,Consumer,Ergonomic Chair,Furniture,2,249.06,498.12,321.29,176.83,South
TXN-11772,2025-11-30,CUST-1107,Home Office,Sticky Notes Pastel,Office Supplies,8,7.83,62.64,15.47,47.17,West
TXN-11773,2025-12-31,CUST-1013,Corporate,Wireless Mouse M2,Technology,1,24.49,24.49,9.82,14.67,South
TXN-11774,2025-07-14,CUST-1143,Corporate,Standing Desk Frame,Furniture,6,314.37,1886.22,1115.7,770.52,North
TXN-11775,2025-04-28,CUST-1144,Consumer,Standing Desk Frame,Furniture,8,296.73,2373.84,1406.03,967.81,East
TXN-11776,2025-08-16,CUST-1045,Home Office,High-Speed USB-C Cable,Technology,6,17.77,106.62,32.59,74.03,West
TXN-11777,2025-10-15,CUST-1069,Home Office,Executive Wooden Desk,Furniture,7,427.76,2994.32,1812.76,1181.56,West
TXN-11778,2025-11-22,CUST-1081,Consumer,Ergonomic Chair,Furniture,8,255.33,2042.64,1340.79,701.85,North
TXN-11779,2025-12-19,CUST-1101,Consumer,High-Speed USB-C Cable,Technology,7,17.78,124.46,37.69,86.77,North
TXN-11780,2025-11-14,CUST-1022,Corporate,Pro Laptop 15,Technology,10,1233.49,12334.9,8776.28,3558.62,South
TXN-11781,2025-05-02,CUST-1066,Consumer,Ergonomic Chair,Furniture,10,247.2,2472.0,1631.03,840.97,North
TXN-11782,2025-11-15,CUST-1106,Corporate,Gel Pens (Pack of 12),Office Supplies,4,15.5,62.0,18.45,43.55,North
TXN-11783,2025-09-03,CUST-1080,Consumer,Smart Bluetooth Speaker,Technology,3,76.75,230.25,114.78,115.47,West
TXN-11784,2025-02-04,CUST-1120,Corporate,Standing Desk Frame,Furniture,5,301.82,1509.1,908.78,600.32,West
TXN-11785,2025-11-15,CUST-1107,Consumer,High-Speed USB-C Cable,Technology,4,17.37,69.48,21.03,48.45,East
TXN-11786,2025-05-17,CUST-1147,Consumer,High-Speed USB-C Cable,Technology,8,17.3,138.4,41.88,96.52,East
TXN-11787,2025-08-13,CUST-1050,Corporate,Ergonomic Chair,Furniture,9,244.21,2197.89,1405.55,792.34,South
TXN-11789,2025-09-24,CUST-1010,Home Office,Sticky Notes Pastel,Office Supplies,9,8.09,72.81,17.88,54.93,South
TXN-11790,2025-11-26,CUST-1125,Consumer,High-Speed USB-C Cable,Technology,3,17.24,51.72,15.26,36.46,West
TXN-11791,2025-02-25,CUST-1011,Corporate,Executive Wooden Desk,Furniture,2,450.45,900.9,536.85,364.05,South
TXN-11792,2025-05-28,CUST-1032,Consumer,Filing Cabinet 3-Drawer,Furniture,4,147.96,591.84,324.51,267.33,East
TXN-11793,2025-10-14,CUST-1042,Consumer,Wireless Mouse M2,Technology,1,24.97,24.97,9.9,15.07,North
TXN-11794,2025-12-04,CUST-1115,Consumer,Ergonomic Chair,Furniture,3,247.39,742.17,480.93,261.24,East
TXN-11795,2025-10-31,CUST-1094,Home Office,Premium Notebook A5,Office Supplies,4,11.59,46.36,16.0,30.36,South
TXN-11796,2025-11-29,CUST-1095,Corporate,Standing Desk Frame,Furniture,7,313.29,2193.03,1335.34,857.69,West
TXN-11797,2025-11-18,CUST-1107,Consumer,Ergonomic Chair,Furniture,5,237.94,1189.7,758.43,431.27,West
TXN-11798,2025-11-17,CUST-1011,Corporate,Sticky Notes Pastel,Office Supplies,6,7.67,46.02,11.45,34.57,North
TXN-11799,2025-01-12,CUST-1108,Home Office,Ergonomic Chair,Furniture,10,257.34,2573.4,1666.79,906.61,East
TXN-11800,2025-03-08,CUST-1039,Home Office,Wireless Mouse M2,Technology,7,25.96,181.72,72.4,109.32,East
TXN-11801,2025-03-02,CUST-1089,Corporate,Ergonomic Chair,Furniture,7,246.52,1725.64,1125.81,599.83,North
TXN-11802,2025-09-01,CUST-1018,Home Office,Standing Desk Frame,Furniture,1,311.62,311.62,187.78,123.84,South
TXN-11803,2025-05-06,CUST-1093,Consumer,Standing Desk Frame,Furniture,2,286.89,573.78,346.05,227.73,West
TXN-11804,2025-08-18,CUST-1079,Corporate,High-Speed USB-C Cable,Technology,8,18.15,145.2,43.53,101.67,West
TXN-11805,2025-04-18,CUST-1051,Corporate,Wireless Mouse M2,Technology,9,24.78,223.02,90.84,132.18,North
TXN-11807,2025-09-21,CUST-1044,Consumer,Standing Desk Frame,Furniture,9,299.29,2693.61,1635.02,1058.59,North
TXN-11808,2025-12-31,CUST-1150,Consumer,Wireless Mouse M2,Technology,1,24.2,24.2,9.84,14.36,South
TXN-11809,2025-07-02,CUST-1076,Corporate,Standing Desk Frame,Furniture,9,290.19,2611.71,1574.34,1037.37,West
TXN-11810,2025-02-17,CUST-1079,Consumer,Ergonomic Chair,Furniture,7,247.51,1732.57,1105.38,627.19,North
TXN-11811,2025-06-20,CUST-1107,Home Office,Executive Wooden Desk,Furniture,1,446.25,446.25,272.52,173.73,West
TXN-11812,2025-03-31,CUST-1123,Home Office,Smart Bluetooth Speaker,Technology,2,78.78,157.56,79.91,77.65,South
TXN-11813,2025-02-12,CUST-1129,Corporate,Filing Cabinet 3-Drawer,Furniture,5,155.8,779.0,420.82,358.18,East
TXN-11814,2025-05-14,CUST-1009,Consumer,Standing Desk Frame,Furniture,5,298.6,1493.0,905.36,587.64,West
TXN-11815,2025-10-18,CUST-1096,Home Office,Standing Desk Frame,Furniture,8,308.6,2468.8,1488.44,980.36,West
TXN-11816,2025-06-29,CUST-1127,Corporate,High-Speed USB-C Cable,Technology,6,17.17,103.02,31.48,71.54,East
TXN-11817,2025-12-05,CUST-1133,Corporate,Sticky Notes Pastel,Office Supplies,1,7.9,7.9,1.99,5.91,North
TXN-11818,2025-09-24,CUST-1056,Consumer,Ergonomic Chair,Furniture,7,247.83,1734.81,1128.67,606.14,East
TXN-11819,2025-02-05,CUST-1150,Corporate,Standing Desk Frame,Furniture,2,287.29,574.58,340.78,233.8,South
TXN-11820,2025-03-18,CUST-1115,Corporate,Pro Laptop 15,Technology,1,1197.54,1197.54,852.65,344.89,North
TXN-11821,2025-08-26,CUST-1057,Corporate,High-Speed USB-C Cable,Technology,8,17.27,138.16,40.62,97.54,East
TXN-11822,2025-05-16,CUST-1033,Home Office,High-Speed USB-C Cable,Technology,3,18.73,56.19,16.8,39.39,East
TXN-11823,2025-05-30,CUST-1108,Consumer,Ergonomic Chair,Furniture,10,252.11,2521.1,1667.71,853.39,North
TXN-11824,2025-03-23,CUST-1026,Consumer,UltraWide Monitor 34,Technology,7,383.18,2682.26,1960.46,721.8,South
TXN-11825,2025-04-21,CUST-1113,Corporate,Executive Wooden Desk,Furniture,10,443.13,4431.3,2629.09,1802.21,South
TXN-11826,2025-06-21,CUST-1080,Corporate,Gel Pens (Pack of 12),Office Supplies,5,15.13,75.65,22.88,52.77,East
TXN-11827,2025-04-14,CUST-1119,Home Office,Executive Wooden Desk,Furniture,4,465.69,1862.76,1109.27,753.49,North
TXN-11828,2025-06-29,CUST-1012,Home Office,Smart Bluetooth Speaker,Technology,10,82.62,826.2,417.64,408.56,East
TXN-11829,2025-09-10,CUST-1133,Consumer,Premium Notebook A5,Office Supplies,3,12.46,37.38,13.1,24.28,South
TXN-11831,2025-11-29,CUST-1128,Corporate,Premium Notebook A5,Office Supplies,8,12.09,96.72,34.27,62.45,East
TXN-11832,2025-04-05,CUST-1028,Corporate,Gel Pens (Pack of 12),Office Supplies,10,15.21,152.1,46.54,105.56,South
TXN-11833,2025-11-11,CUST-1082,Consumer,Executive Wooden Desk,Furniture,4,469.75,1879.0,1145.44,733.56,West
TXN-11834,2025-12-18,CUST-1087,Home Office,Pro Laptop 15,Technology,9,1150.4,10353.6,7342.77,3010.83,South
TXN-11835,2025-07-11,CUST-1046,Home Office,Wireless Mouse M2,Technology,7,26.2,183.4,72.92,110.48,East
TXN-11836,2025-04-08,CUST-1125,Home Office,High-Speed USB-C Cable,Technology,4,18.21,72.84,21.52,51.32,West
TXN-11837,2025-01-11,CUST-1064,Home Office,Filing Cabinet 3-Drawer,Furniture,5,143.79,718.95,392.69,326.26,East
TXN-11839,2025-07-05,CUST-1058,Consumer,Pro Laptop 15,Technology,10,1257.43,12574.3,8925.24,3649.06,South
TXN-11840,2025-08-12,CUST-1140,Corporate,Smart Bluetooth Speaker,Technology,5,82.22,411.1,204.73,206.37,South
TXN-11841,2025-08-27,CUST-1109,Home Office,Executive Wooden Desk,Furniture,1,465.86,465.86,275.46,190.4,West
TXN-11842,2025-12-25,CUST-1071,Corporate,Sticky Notes Pastel,Office Supplies,8,8.1,64.8,16.32,48.48,South
TXN-11843,2025-09-04,CUST-1033,Corporate,Sticky Notes Pastel,Office Supplies,1,7.9,7.9,2.0,5.9,East
TXN-11844,2025-06-21,CUST-1030,Home Office,Sticky Notes Pastel,Office Supplies,5,7.94,39.7,10.03,29.67,North
TXN-11845,2025-07-25,CUST-1041,Home Office,Ergonomic Chair,Furniture,8,240.39,1923.12,1272.53,650.59,East
TXN-11846,2025-07-02,CUST-1130,Consumer,UltraWide Monitor 34,Technology,2,385.08,770.16,545.04,225.12,West
TXN-11847,2025-02-18,CUST-1012,Consumer,Sticky Notes Pastel,Office Supplies,8,8.32,66.56,16.92,49.64,West
TXN-11848,2025-07-19,CUST-1146,Home Office,Pro Laptop 15,Technology,7,1231.41,8619.87,6011.5,2608.37,East
TXN-11849,2025-10-28,CUST-1005,Consumer,Standing Desk Frame,Furniture,7,311.39,2179.73,1315.25,864.48,North
TXN-11850,2025-01-15,CUST-1110,Consumer,UltraWide Monitor 34,Technology,4,406.64,1626.56,1175.84,450.72,North
TXN-11851,2025-07-05,CUST-1081,Corporate,Sticky Notes Pastel,Office Supplies,1,7.71,7.71,1.91,5.8,West
TXN-11852,2025-04-17,CUST-1089,Corporate,Executive Wooden Desk,Furniture,8,452.16,3617.28,2208.35,1408.93,West
TXN-11853,2025-05-27,CUST-1001,Consumer,Premium Notebook A5,Office Supplies,2,12.09,24.18,8.59,15.59,South
TXN-11854,2025-07-16,CUST-1109,Consumer,Executive Wooden Desk,Furniture,1,443.88,443.88,267.53,176.35,South
TXN-11855,2025-04-01,CUST-1006,Corporate,Filing Cabinet 3-Drawer,Furniture,7,145.39,1017.73,566.88,450.85,North
TXN-11856,2025-09-03,CUST-1075,Consumer,Wireless Mouse M2,Technology,1,25.08,25.08,9.91,15.17,East
TXN-11857,2025-10-07,CUST-1142,Corporate,High-Speed USB-C Cable,Technology,9,17.65,158.85,48.27,110.58,North
TXN-11858,2025-07-27,CUST-1052,Home Office,Executive Wooden Desk,Furniture,4,466.31,1865.24,1112.24,753.0,South
TXN-11859,2025-12-29,CUST-1095,Consumer,Executive Wooden Desk,Furniture,6,450.45,2702.7,1602.43,1100.27,South
TXN-11860,2025-08-09,CUST-1145,Home Office,Ergonomic Chair,Furniture,5,245.06,1225.3,785.66,439.64,East
TXN-11861,2025-09-26,CUST-1075,Consumer,Sticky Notes Pastel,Office Supplies,3,8.0,24.0,5.94,18.06,North
TXN-11862,2025-12-05,CUST-1141,Home Office,High-Speed USB-C Cable,Technology,6,17.99,107.94,32.8,75.14,North
TXN-11863,2025-03-29,CUST-1011,Consumer,Filing Cabinet 3-Drawer,Furniture,8,153.7,1229.6,673.57,556.03,West
TXN-11864,2025-11-19,CUST-1044,Home Office,Ergonomic Chair,Furniture,7,241.64,1691.48,1087.28,604.2,West
TXN-11865,2025-05-12,CUST-1004,Corporate,Standing Desk Frame,Furniture,4,290.88,1163.52,700.09,463.43,South
TXN-11866,2025-03-11,CUST-1011,Consumer,Executive Wooden Desk,Furniture,2,442.55,885.1,521.85,363.25,East
TXN-11867,2025-06-29,CUST-1070,Consumer,Standing Desk Frame,Furniture,3,296.87,890.61,534.28,356.33,West
TXN-11868,2025-11-21,CUST-1125,Consumer,Premium Notebook A5,Office Supplies,3,11.87,35.61,12.67,22.94,East
TXN-11869,2025-06-02,CUST-1021,Home Office,Smart Bluetooth Speaker,Technology,4,82.76,331.04,166.12,164.92,East
TXN-11871,2025-01-08,CUST-1128,Consumer,Sticky Notes Pastel,Office Supplies,1,7.93,7.93,1.98,5.95,West
TXN-11872,2025-10-12,CUST-1032,Corporate,Pro Laptop 15,Technology,10,1258.8,12588.0,8777.61,3810.39,West
TXN-11873,2025-06-25,CUST-1082,Consumer,Smart Bluetooth Speaker,Technology,1,80.39,80.39,40.99,39.4,North
TXN-11874,2025-04-04,CUST-1041,Consumer,Filing Cabinet 3-Drawer,Furniture,3,150.07,450.21,245.68,204.53,East
TXN-11875,2025-06-19,CUST-1017,Home Office,High-Speed USB-C Cable,Technology,7,17.41,121.87,36.55,85.32,East
TXN-11877,2025-06-10,CUST-1025,Consumer,Filing Cabinet 3-Drawer,Furniture,3,146.68,440.04,241.45,198.59,West
TXN-11878,2025-11-28,CUST-1079,Home Office,Smart Bluetooth Speaker,Technology,3,78.43,235.29,118.61,116.68,West
TXN-11879,2025-05-11,CUST-1085,Corporate,Smart Bluetooth Speaker,Technology,9,80.09,720.81,354.06,366.75,West
TXN-11881,2025-02-06,CUST-1039,Home Office,Standing Desk Frame,Furniture,5,305.79,1528.95,917.83,611.12,South
TXN-11883,2025-03-30,CUST-1104,Home Office,Wireless Mouse M2,Technology,8,25.99,207.92,84.29,123.63,East
TXN-11884,2025-05-02,CUST-1132,Corporate,Smart Bluetooth Speaker,Technology,6,81.79,490.74,248.46,242.28,North
TXN-11886,2025-02-28,CUST-1112,Home Office,Smart Bluetooth Speaker,Technology,7,77.89,545.23,272.56,272.67,West
TXN-11887,2025-11-02,CUST-1033,Home Office,Executive Wooden Desk,Furniture,1,458.55,458.55,278.29,180.26,West
TXN-11888,2025-06-01,CUST-1058,Corporate,Pro Laptop 15,Technology,7,1195.6,8369.2,5862.62,2506.58,East
TXN-11889,2025-02-17,CUST-1085,Home Office,Premium Notebook A5,Office Supplies,3,12.47,37.41,12.91,24.5,East
TXN-11890,2025-09-15,CUST-1150,Corporate,Filing Cabinet 3-Drawer,Furniture,7,157.15,1100.05,593.48,506.57,East
TXN-11891,2025-01-10,CUST-1095,Consumer,Gel Pens (Pack of 12),Office Supplies,3,14.88,44.64,13.13,31.51,South
TXN-11892,2025-03-28,CUST-1116,Home Office,Pro Laptop 15,Technology,2,1154.51,2309.02,1601.07,707.95,West
TXN-11894,2025-12-28,CUST-1084,Home Office,High-Speed USB-C Cable,Technology,4,18.77,75.08,22.8,52.28,East
TXN-11896,2025-06-21,CUST-1122,Consumer,Ergonomic Chair,Furniture,3,239.93,719.79,465.13,254.66,South
TXN-11897,2025-12-04,CUST-1047,Home Office,Standing Desk Frame,Furniture,1,305.93,305.93,180.07,125.86,West
TXN-11898,2025-09-18,CUST-1033,Corporate,Wireless Mouse M2,Technology,9,25.87,232.83,91.57,141.26,North
TXN-11899,2025-11-19,CUST-1071,Home Office,UltraWide Monitor 34,Technology,3,408.83,1226.49,875.22,351.27,East
TXN-11900,2025-07-14,CUST-1073,Home Office,Executive Wooden Desk,Furniture,6,431.35,2588.1,1579.78,1008.32,South
TXN-11902,2025-10-30,CUST-1107,Home Office,Pro Laptop 15,Technology,10,1211.72,12117.2,8536.57,3580.63,North
TXN-11903,2025-11-17,CUST-1032,Home Office,Premium Notebook A5,Office Supplies,3,12.19,36.57,12.77,23.8,North
TXN-11904,2025-03-29,CUST-1145,Consumer,Sticky Notes Pastel,Office Supplies,8,7.77,62.16,15.61,46.55,West
TXN-11905,2025-06-21,CUST-1145,Consumer,Gel Pens (Pack of 12),Office Supplies,9,14.83,133.47,39.41,94.06,East
TXN-11906,2025-04-30,CUST-1090,Home Office,Pro Laptop 15,Technology,9,1230.48,11074.32,7808.5,3265.82,West
TXN-11907,2025-11-05,CUST-1149,Consumer,High-Speed USB-C Cable,Technology,2,17.72,35.44,10.63,24.81,South
TXN-11908,2025-05-10,CUST-1029,Corporate,High-Speed USB-C Cable,Technology,10,18.02,180.2,54.6,125.6,South
TXN-11910,2025-08-14,CUST-1149,Home Office,Executive Wooden Desk,Furniture,8,450.45,3603.6,2186.3,1417.3,West
TXN-11911,2025-10-11,CUST-1063,Home Office,Filing Cabinet 3-Drawer,Furniture,5,144.41,722.05,401.6,320.45,West
TXN-11912,2025-09-04,CUST-1051,Corporate,Executive Wooden Desk,Furniture,6,455.21,2731.26,1633.84,1097.42,South
TXN-11913,2025-09-01,CUST-1036,Home Office,Sticky Notes Pastel,Office Supplies,4,7.85,31.4,7.89,23.51,West
TXN-11914,2025-11-08,CUST-1094,Corporate,UltraWide Monitor 34,Technology,9,403.2,3628.8,2608.38,1020.42,North
TXN-11915,2025-12-29,CUST-1123,Corporate,Gel Pens (Pack of 12),Office Supplies,1,15.35,15.35,4.58,10.77,West
TXN-11916,2025-04-04,CUST-1050,Consumer,Wireless Mouse M2,Technology,7,25.2,176.4,69.66,106.74,South
TXN-11917,2025-12-13,CUST-1037,Corporate,Ergonomic Chair,Furniture,9,253.7,2283.3,1482.09,801.21,West
TXN-11918,2025-03-29,CUST-1082,Home Office,High-Speed USB-C Cable,Technology,8,18.72,149.76,45.33,104.43,West
TXN-11919,2025-06-07,CUST-1053,Corporate,Standing Desk Frame,Furniture,4,313.59,1254.36,757.63,496.73,East
TXN-11920,2025-08-17,CUST-1107,Consumer,Pro Laptop 15,Technology,5,1258.28,6291.4,4392.03,1899.37,West
TXN-11921,2025-09-06,CUST-1013,Corporate,Executive Wooden Desk,Furniture,1,433.12,433.12,261.43,171.69,West
TXN-11922,2025-12-15,CUST-1068,Home Office,Gel Pens (Pack of 12),Office Supplies,4,15.68,62.72,18.78,43.94,North
TXN-11923,2025-03-09,CUST-1107,Home Office,Wireless Mouse M2,Technology,1,24.41,24.41,9.58,14.83,South
TXN-11925,2025-08-20,CUST-1012,Home Office,Pro Laptop 15,Technology,4,1241.5,4966.0,3443.42,1522.58,West
TXN-11926,2025-08-24,CUST-1012,Consumer,Filing Cabinet 3-Drawer,Furniture,6,156.67,940.02,516.45,423.57,East
TXN-11927,2025-04-10,CUST-1070,Home Office,High-Speed USB-C Cable,Technology,8,18.23,145.84,43.59,102.25,South
TXN-11929,2025-01-08,CUST-1023,Home Office,Smart Bluetooth Speaker,Technology,10,82.81,828.1,416.29,411.81,North
TXN-11930,2025-12-22,CUST-1078,Home Office,Premium Notebook A5,Office Supplies,5,12.33,61.65,21.68,39.97,North
TXN-11931,2025-03-24,CUST-1147,Consumer,Ergonomic Chair,Furniture,5,239.12,1195.6,764.94,430.66,North
TXN-11932,2025-08-05,CUST-1010,Corporate,Filing Cabinet 3-Drawer,Furniture,4,143.41,573.64,318.48,255.16,West
TXN-11933,2025-08-28,CUST-1043,Corporate,Gel Pens (Pack of 12),Office Supplies,2,15.61,31.22,9.38,21.84,East
TXN-11934,2025-07-13,CUST-1150,Consumer,Standing Desk Frame,Furniture,2,297.8,595.6,361.29,234.31,South
TXN-11935,2025-01-17,CUST-1023,Corporate,UltraWide Monitor 34,Technology,2,390.34,780.68,553.58,227.1,North
TXN-11936,2025-03-03,CUST-1125,Home Office,Smart Bluetooth Speaker,Technology,9,81.35,732.15,371.79,360.36,West
TXN-11937,2025-06-05,CUST-1044,Consumer,Standing Desk Frame,Furniture,10,285.46,2854.6,1705.91,1148.69,East
TXN-11939,2025-05-25,CUST-1026,Home Office,Smart Bluetooth Speaker,Technology,9,82.71,744.39,366.54,377.85,East
TXN-11941,2025-05-18,CUST-1061,Corporate,Executive Wooden Desk,Furniture,2,434.79,869.58,520.36,349.22,West
TXN-11942,2025-03-15,CUST-1007,Corporate,Sticky Notes Pastel,Office Supplies,9,7.64,68.76,17.11,51.65,North
TXN-11944,2025-05-06,CUST-1133,Consumer,Filing Cabinet 3-Drawer,Furniture,4,152.02,608.08,336.88,271.2,South
TXN-11945,2025-01-09,CUST-1036,Consumer,Wireless Mouse M2,Technology,6,25.7,154.2,62.91,91.29,West
TXN-11946,2025-05-20,CUST-1043,Corporate,Premium Notebook A5,Office Supplies,5,11.93,59.65,20.62,39.03,South
TXN-11947,2025-08-23,CUST-1142,Consumer,Gel Pens (Pack of 12),Office Supplies,2,15.15,30.3,8.94,21.36,East
TXN-11949,2025-07-23,CUST-1037,Corporate,Filing Cabinet 3-Drawer,Furniture,9,145.05,1305.45,729.88,575.57,East
TXN-11950,2025-05-06,CUST-1090,Consumer,Filing Cabinet 3-Drawer,Furniture,2,143.99,287.98,157.09,130.89,East
TXN-11951,2025-12-28,CUST-1146,Corporate,Filing Cabinet 3-Drawer,Furniture,2,153.09,306.18,165.4,140.78,South
TXN-11952,2025-02-09,CUST-1128,Home Office,Smart Bluetooth Speaker,Technology,7,80.44,563.08,285.03,278.05,North
TXN-11953,2025-01-23,CUST-1134,Corporate,Wireless Mouse M2,Technology,9,26.21,235.89,95.94,139.95,West
TXN-11954,2025-09-04,CUST-1130,Home Office,Premium Notebook A5,Office Supplies,10,11.74,117.4,40.39,77.01,South
TXN-11955,2025-03-22,CUST-1047,Home Office,Gel Pens (Pack of 12),Office Supplies,6,15.64,93.84,28.4,65.44,North
TXN-11956,2025-02-06,CUST-1132,Consumer,Sticky Notes Pastel,Office Supplies,1,7.64,7.64,1.94,5.7,West
TXN-11957,2025-07-20,CUST-1075,Corporate,High-Speed USB-C Cable,Technology,8,17.69,141.52,42.16,99.36,North
TXN-11958,2025-04-17,CUST-1111,Consumer,Sticky Notes Pastel,Office Supplies,4,7.8,31.2,7.92,23.28,East
TXN-11959,2025-10-10,CUST-1073,Corporate,Standing Desk Frame,Furniture,2,290.27,580.54,346.12,234.42,East
TXN-11960,2025-02-15,CUST-1040,Home Office,Wireless Mouse M2,Technology,6,24.6,147.6,58.15,89.45,North
TXN-11961,2025-11-13,CUST-1044,Corporate,Filing Cabinet 3-Drawer,Furniture,1,154.58,154.58,85.92,68.66,North
TXN-11963,2025-06-20,CUST-1038,Consumer,Gel Pens (Pack of 12),Office Supplies,3,15.54,46.62,14.02,32.6,West
TXN-11964,2025-06-26,CUST-1109,Consumer,Smart Bluetooth Speaker,Technology,1,83.33,83.33,41.87,41.46,North
TXN-11965,2025-12-15,CUST-1105,Consumer,Gel Pens (Pack of 12),Office Supplies,7,15.17,106.19,31.94,74.25,East
TXN-11966,2025-09-06,CUST-1144,Consumer,Smart Bluetooth Speaker,Technology,2,83.04,166.08,83.89,82.19,South
TXN-11967,2025-10-10,CUST-1015,Corporate,Ergonomic Chair,Furniture,3,260.54,781.62,507.43,274.19,East
TXN-11968,2025-01-25,CUST-1068,Consumer,Executive Wooden Desk,Furniture,3,461.27,1383.81,844.4,539.41,East
TXN-11970,2025-06-02,CUST-1106,Corporate,Ergonomic Chair,Furniture,8,246.55,1972.4,1277.92,694.48,East
TXN-11971,2025-05-22,CUST-1074,Consumer,Executive Wooden Desk,Furniture,6,464.72,2788.32,1657.38,1130.94,South
TXN-11972,2025-03-01,CUST-1088,Corporate,High-Speed USB-C Cable,Technology,3,17.97,53.91,16.02,37.89,East
TXN-11973,2025-06-03,CUST-1147,Consumer,Ergonomic Chair,Furniture,3,257.88,773.64,504.65,268.99,West
TXN-11974,2025-02-20,CUST-1084,Home Office,Ergonomic Chair,Furniture,1,239.27,239.27,153.4,85.87,West
TXN-11975,2025-10-29,CUST-1047,Home Office,UltraWide Monitor 34,Technology,1,386.81,386.81,272.97,113.84,East
TXN-11976,2025-10-06,CUST-1073,Consumer,UltraWide Monitor 34,Technology,8,386.19,3089.52,2249.79,839.73,North
TXN-11977,2025-07-20,CUST-1071,Home Office,Standing Desk Frame,Furniture,1,312.1,312.1,189.63,122.47,East
TXN-11978,2025-03-14,CUST-1072,Home Office,Executive Wooden Desk,Furniture,1,471.34,471.34,283.61,187.73,North
TXN-11979,2025-10-28,CUST-1088,Consumer,Smart Bluetooth Speaker,Technology,7,76.41,534.87,270.86,264.01,West
