Transaction_ID,Date,Customer_ID,Segment,Product_Name,Category,Quantity,Unit_Price,Cost_Percentage,Region
TXN-11737,2025-10-19,CUST-1082,Consumer,UltraWide Monitor 34,Tech,9,417.58,0.7074,EAST
TXN-10187,INVALID_DATE,CUST-1040,Home Office,Executive Wooden Desk,Furniture,4,428.67,0.5937,South
TXN-11738,2025-01-27,CUST-1078,Home Office,High-Speed USB-C Cable,Technology,-1,18.59,0.2941,WEST
TXN-11739,2025-08-03,CUST-1053,Consumer,Standing Desk Frame,FURNITURE,2,299.37,0.608,south
TXN-10729,2025-12-22,CUST-1001,Consumer,UltraWide Monitor 34,  Technology ,9,414.7,0.7225,SOUTH
TXN-11740,2025-04-19,CUST-1023,Home Office,Pro Laptop 15,Tech,2,1236.42,0.6976,west
TXN-11741,INVALID_DATE,CUST-1127,Corporate,Filing Cabinet 3-Drawer,Furniture  ,3,154.23,0.5528,West
TXN-11742,2025-09-14,CUST-1002,Consumer,Ergonomic Chair,FURNITURE,2,252.57,0.6585,East
TXN-11743,2025-11-14,CUST-1124,Corporate,Ergonomic Chair,FURNITURE,-5,,0.6384,EAST
TXN-11744,2025-06-04,CUST-1038,Consumer,Sticky Notes Pastel,OFFICE SUPPLIES,5,7.73,0.2454,WEST
TXN-11745,2025-06-26,CUST-1052,Corporate,High-Speed USB-C Cable,Tech,5,17.27,0.3057,East
TXN-11746,2025-12-13,CUST-1100,Home Office,Sticky Notes Pastel,off_supplies,7,8.37,0.2465,East
TXN-11747,30/05/2025,CUST-1150,Consumer,Executive Wooden Desk,furniture,7,455.08,0.5953,NORTH
TXN-11748,2025/04/13,CUST-1092,Home Office,Ergonomic Chair,Furniture  ,5,262.22,0.6471,north
TXN-11749,2025-11-24,CUST-1047,Corporate,Filing Cabinet 3-Drawer,Furniture,1,147.39,0.5458,west
TXN-11750,2025/04/20,CUST-1064,Home Office,Sticky Notes Pastel,Office supplies,3,7.88,0.2492,south
TXN-11751,,CUST-1042,Corporate,Standing Desk Frame,furniture,10,303.03,0.5947,South
TXN-11752,2025-05-08,CUST-1047,Corporate,Premium Notebook A5,Office Supplies,1,11.45,0.3467,east
TXN-11753,2025-03-23,CUST-1067,Corporate,High-Speed USB-C Cable,  Technology ,4,18.34,0.3033, East 
TXN-11754,INVALID_DATE,CUST-1087,Home Office,UltraWide Monitor 34,Technology,7,390.32,0.7148,west
TXN-11755,2025/11/05,CUST-1075,Consumer,Pro Laptop 15,TECHNOLOGY,5,1219.46,0.6888,NORTH
TXN-11756,19/08/2025,CUST-1067,Corporate,Smart Bluetooth Speaker,TECHNOLOGY,5,81.42,0.4905,WEST
TXN-11757,01/12/2025,CUST-1110,Home Office,Pro Laptop 15,TECHNOLOGY,4,1244.36,0.6959,west
TXN-11758,2025-06-10,CUST-1020,Home Office,Sticky Notes Pastel,Office supplies,3,8.14,0.2457,SOUTH
TXN-11759,2025/07/22,CUST-1030,Corporate,High-Speed USB-C Cable,Tech,7,18.77,0.2999,north
TXN-11760,2025-03-07,CUST-1103,Home Office,High-Speed USB-C Cable,  Technology ,3,17.29,0.2967, East 
TXN-11761,,CUST-1121,Consumer,Filing Cabinet 3-Drawer,Furniture,9,155.3,0.558,South
TXN-11762,25/12/2025,CUST-1033,Corporate,Pro Laptop 15,  Technology ,4,1145.38,0.6893,south
TXN-11763,2025-01-24,CUST-1060,Corporate,Premium Notebook A5,Office Supplies,5,12.37,0.3441,south
TXN-11764,2025-06-21,CUST-1111,Corporate,Executive Wooden Desk,Furniture,6,455.57,0.5899,West
TXN-11765,27/06/2025,CUST-1008,Corporate,Sticky Notes Pastel,off_supplies,7,7.64,0.2457, East 
TXN-11766,08/04/2025,CUST-1110,Consumer,Smart Bluetooth Speaker,Technology,5,83.79,0.5076,NORTH
TXN-11767,27/10/2025,CUST-1081,Consumer,Sticky Notes Pastel,OFFICE SUPPLIES,10,7.85,0.2462,North
TXN-11768,2025-02-11,CUST-1003,Consumer,Standing Desk Frame,Furniture  ,10,307.15,0.5932,east
TXN-11769,INVALID_DATE,CUST-1013,Corporate,Premium Notebook A5,off_supplies,10,11.87,0.3493, East 
TXN-11770,01/11/2025,CUST-1050,Consumer,Standing Desk Frame,FURNITURE,3,308.08,0.5886,North
TXN-11771,2025-05-29,CUST-1131,Consumer,Ergonomic Chair,Furniture  ,2,,0.645,south
TXN-11772,2025/11/30,CUST-1107,Home Office,Sticky Notes Pastel,Office Supplies,8,7.83,0.247,WEST
TXN-11773,2025-12-31,CUST-1013,Corporate,Wireless Mouse M2,  Technology ,1,24.49,0.401,south
TXN-11774,2025-07-14,CUST-1143,Corporate,Standing Desk Frame,FURNITURE,6,314.37,0.5915,North
TXN-11775,2025-04-28,CUST-1144,Consumer,Standing Desk Frame,furniture,8,296.73,0.5923,EAST
TXN-11776,2025/08/16,CUST-1045,Home Office,High-Speed USB-C Cable,  Technology ,6,17.77,0.3057,West
TXN-11777,2025-10-15,CUST-1069,Home Office,Executive Wooden Desk,FURNITURE,7,427.76,0.6054,West
TXN-11778,2025-11-22,CUST-1081,Consumer,Ergonomic Chair,Furniture  ,8,255.33,0.6564,North
TXN-11779,2025-12-19,CUST-1101,Consumer,High-Speed USB-C Cable,Technology,7,17.78,0.3028,North
TXN-11780,14/11/2025,CUST-1022,Corporate,Pro Laptop 15,Technology,10,1233.49,0.7115,SOUTH
TXN-11781,2025/05/02,CUST-1066,Consumer,Ergonomic Chair,furniture,10,247.2,0.6598,north
TXN-11782,2025-11-15,CUST-1106,Corporate,Gel Pens (Pack of 12),Office Supplies,4,15.5,0.2976,NORTH
TXN-11783,2025-09-03,CUST-1080,Consumer,Smart Bluetooth Speaker,TECHNOLOGY,3,76.75,0.4985,West
TXN-11784,2025-02-04,CUST-1120,Corporate,Standing Desk Frame,FURNITURE,5,301.82,0.6022,West
TXN-11785,2025-11-15,CUST-1107,Consumer,High-Speed USB-C Cable,Tech,4,17.37,0.3027,east
TXN-11786,17/05/2025,CUST-1147,Consumer,High-Speed USB-C Cable,Tech,8,17.3,0.3026,EAST
TXN-11787,2025-08-13,CUST-1050,Corporate,Ergonomic Chair,furniture,9,244.21,0.6395,south
TXN-11788,,CUST-1069,Home Office,Ergonomic Chair,furniture,3,239.62,0.6573,North
TXN-11789,2025-09-24,CUST-1010,Home Office,Sticky Notes Pastel,Office supplies,9,8.09,0.2456,South
TXN-11790,2025/11/26,CUST-1125,Consumer,High-Speed USB-C Cable,Technology,3,17.24,0.295,West
TXN-11791,2025-02-25,CUST-1011,Corporate,Executive Wooden Desk,Furniture,2,,0.5959,South
TXN-11792,2025-05-28,CUST-1032,Consumer,Filing Cabinet 3-Drawer,Furniture,4,147.96,0.5483,east
TXN-11793,14/10/2025,CUST-1042,Consumer,Wireless Mouse M2,Technology,1,,0.3964,NORTH
TXN-11794,2025-12-04,CUST-1115,Consumer,Ergonomic Chair,Furniture,3,247.39,0.648, East 
TXN-11795,2025-10-31,CUST-1094,Home Office,Premium Notebook A5,off_supplies,4,11.59,0.3452,south
TXN-11796,2025-11-29,CUST-1095,Corporate,Standing Desk Frame,furniture,7,313.29,0.6089,WEST
TXN-11797,18/11/2025,CUST-1107,Consumer,Ergonomic Chair,furniture,5,237.94,0.6375,West
TXN-11798,17/11/2025,CUST-1011,Corporate,Sticky Notes Pastel,Office supplies,6,7.67,0.2489,NORTH
TXN-11799,12/01/2025,CUST-1108,Home Office,Ergonomic Chair,Furniture,10,257.34,0.6477, East 
TXN-11800,2025/03/08,CUST-1039,Home Office,Wireless Mouse M2,Technology,7,25.96,0.3984, East 
TXN-11801,2025-03-02,CUST-1089,Corporate,Ergonomic Chair,FURNITURE,7,246.52,0.6524,north
TXN-11802,01/09/2025,CUST-1018,Home Office,Standing Desk Frame,Furniture  ,1,311.62,0.6026,South
TXN-11803,2025-05-06,CUST-1093,Consumer,Standing Desk Frame,furniture,2,286.89,0.6031,West
TXN-11804,2025-08-18,CUST-1079,Corporate,High-Speed USB-C Cable,Tech,8,18.15,0.2998,West
TXN-11805,2025-04-18,CUST-1051,Corporate,Wireless Mouse M2,TECHNOLOGY,9,24.78,0.4073,North
TXN-11806,,CUST-1145,Consumer,High-Speed USB-C Cable,TECHNOLOGY,6,17.81,0.298,SOUTH
TXN-11807,2025-09-21,CUST-1044,Consumer,Standing Desk Frame,Furniture  ,9,299.29,0.607,North
TXN-11808,2025/12/31,CUST-1150,Consumer,Wireless Mouse M2,TECHNOLOGY,1,24.2,0.4065,south
TXN-11809,2025-07-02,CUST-1076,Corporate,Standing Desk Frame,Furniture  ,9,290.19,0.6028,West
TXN-11810,2025-02-17,CUST-1079,Consumer,Ergonomic Chair,FURNITURE,7,247.51,0.638,NORTH
TXN-11811,2025-06-20,CUST-1107,Home Office,Executive Wooden Desk,Furniture  ,1,446.25,0.6107,WEST
TXN-11812,2025-03-31,CUST-1123,Home Office,Smart Bluetooth Speaker,TECHNOLOGY,2,78.78,0.5072,SOUTH
TXN-11813,2025/02/12,CUST-1129,Corporate,Filing Cabinet 3-Drawer,Furniture  ,5,155.8,0.5402,EAST
TXN-11814,14/05/2025,CUST-1009,Consumer,Standing Desk Frame,Furniture,5,298.6,0.6064,West
TXN-11815,18/10/2025,CUST-1096,Home Office,Standing Desk Frame,Furniture,8,308.6,0.6029,west
TXN-11816,29/06/2025,CUST-1127,Corporate,High-Speed USB-C Cable,TECHNOLOGY,6,17.17,0.3056,East
TXN-11817,2025-12-05,CUST-1133,Corporate,Sticky Notes Pastel,Office Supplies,1,7.9,0.2522,North
TXN-11818,2025-09-24,CUST-1056,Consumer,Ergonomic Chair,furniture,7,247.83,0.6506, East 
TXN-11819,2025-02-05,CUST-1150,Corporate,Standing Desk Frame,Furniture  ,2,287.29,0.5931,South
TXN-11820,2025-03-18,CUST-1115,Corporate,Pro Laptop 15,  Technology ,1,1197.54,0.712,North
TXN-11821,2025-08-26,CUST-1057,Corporate,High-Speed USB-C Cable,Technology,8,17.27,0.294,east
TXN-11822,2025-05-16,CUST-1033,Home Office,High-Speed USB-C Cable,Tech,3,18.73,0.2989,EAST
TXN-11823,2025-05-30,CUST-1108,Consumer,Ergonomic Chair,furniture,10,252.11,0.6615,North
TXN-11824,2025-03-23,CUST-1026,Consumer,UltraWide Monitor 34,  Technology ,7,383.18,0.7309,South
TXN-11825,2025-04-21,CUST-1113,Corporate,Executive Wooden Desk,Furniture  ,10,443.13,0.5933,south
TXN-11826,21/06/2025,CUST-1080,Corporate,Gel Pens (Pack of 12),off_supplies,5,15.13,0.3024,east
TXN-11827,2025-04-14,CUST-1119,Home Office,Executive Wooden Desk,furniture,4,465.69,0.5955,north
TXN-11828,2025-06-29,CUST-1012,Home Office,Smart Bluetooth Speaker,Tech,10,82.62,0.5055, East 
TXN-10279,2025-12-11,CUST-1061,Home Office,High-Speed USB-C Cable,TECHNOLOGY,4,18.61,0.3012,west
TXN-11829,2025-09-10,CUST-1133,Consumer,Premium Notebook A5,Office Supplies,3,12.46,0.3505,SOUTH
TXN-11830,09/11/2025,CUST-1085,Consumer,Pro Laptop 15,Tech,,1177.93,0.6878,South
TXN-10648,2025-05-11,CUST-1063,Corporate,Premium Notebook A5,Office supplies,7,11.76,0.3514,NORTH
TXN-11831,2025/11/29,CUST-1128,Corporate,Premium Notebook A5,Office Supplies,8,12.09,0.3543,East
TXN-10096,2025-09-06,CUST-1118,Corporate,High-Speed USB-C Cable,TECHNOLOGY,-1,18.33,0.2961,WEST
TXN-11832,2025-04-05,CUST-1028,Corporate,Gel Pens (Pack of 12),Office Supplies,10,15.21,0.306,South
TXN-11833,2025-11-11,CUST-1082,Consumer,Executive Wooden Desk,Furniture  ,4,469.75,0.6096,west
TXN-11834,2025-12-18,CUST-1087,Home Office,Pro Laptop 15,Technology,9,1150.4,0.7092,SOUTH
TXN-11835,2025-07-11,CUST-1046,Home Office,Wireless Mouse M2,  Technology ,7,26.2,0.3976,EAST
TXN-11836,2025-04-08,CUST-1125,Home Office,High-Speed USB-C Cable,TECHNOLOGY,4,18.21,0.2955,west
TXN-11837,2025-01-11,CUST-1064,Home Office,Filing Cabinet 3-Drawer,FURNITURE,5,143.79,0.5462,East
TXN-11838,2025/11/14,CUST-1053,Home Office,Filing Cabinet 3-Drawer,FURNITURE,-2,150.86,0.5487,East
TXN-11839,2025-07-05,CUST-1058,Consumer,Pro Laptop 15,Technology,10,1257.43,0.7098,South
TXN-11840,2025-08-12,CUST-1140,Corporate,Smart Bluetooth Speaker,TECHNOLOGY,5,82.22,0.498,South
TXN-11841,2025-08-27,CUST-1109,Home Office,Executive Wooden Desk,FURNITURE,1,465.86,0.5913,WEST
TXN-11842,25/12/2025,CUST-1071,Corporate,Sticky Notes Pastel,OFFICE SUPPLIES,8,8.1,0.2518,SOUTH
TXN-11843,2025-09-04,CUST-1033,Corporate,Sticky Notes Pastel,off_supplies,1,7.9,0.2528,EAST
TXN-11844,2025-06-21,CUST-1030,Home Office,Sticky Notes Pastel,off_supplies,5,7.94,0.2527,north
TXN-11845,2025/07/25,CUST-1041,Home Office,Ergonomic Chair,FURNITURE,8,240.39,0.6617,east
TXN-11846,2025-07-02,CUST-1130,Consumer,UltraWide Monitor 34,  Technology ,2,385.08,0.7077,WEST
TXN-11847,2025-02-18,CUST-1012,Consumer,Sticky Notes Pastel,Office supplies,8,8.32,0.2542,west
TXN-11848,2025-07-19,CUST-1146,Home Office,Pro Laptop 15,Technology,7,1231.41,0.6974, East 
TXN-11849,2025-10-28,CUST-1005,Consumer,Standing Desk Frame,Furniture  ,7,311.39,0.6034,NORTH
TXN-11850,2025-01-15,CUST-1110,Consumer,UltraWide Monitor 34,TECHNOLOGY,4,406.64,0.7229,North
TXN-11851,2025-07-05,CUST-1081,Corporate,Sticky Notes Pastel,off_supplies,1,7.71,0.2478,west
TXN-11852,2025-04-17,CUST-1089,Corporate,Executive Wooden Desk,Furniture,8,452.16,0.6105,WEST
TXN-11853,2025-05-27,CUST-1001,Consumer,Premium Notebook A5,Office Supplies,2,12.09,0.3553,South
TXN-11854,2025-07-16,CUST-1109,Consumer,Executive Wooden Desk,FURNITURE,1,443.88,0.6027,SOUTH
TXN-11855,2025-04-01,CUST-1006,Corporate,Filing Cabinet 3-Drawer,Furniture  ,7,145.39,0.557,NORTH
TXN-11856,2025-09-03,CUST-1075,Consumer,Wireless Mouse M2,  Technology ,1,25.08,0.3951,EAST
TXN-10349,2025-01-13,CUST-1047,Consumer,UltraWide Monitor 34,Technology,9,0.0,0.7162,South
TXN-11857,2025-10-07,CUST-1142,Corporate,High-Speed USB-C Cable,TECHNOLOGY,9,17.65,0.3039,NORTH
TXN-11858,2025/07/27,CUST-1052,Home Office,Executive Wooden Desk,FURNITURE,4,466.31,0.5963,SOUTH
TXN-11859,2025-12-29,CUST-1095,Consumer,Executive Wooden Desk,Furniture  ,6,0.0,0.5929,SOUTH
TXN-11860,2025-08-09,CUST-1145,Home Office,Ergonomic Chair,Furniture  ,5,245.06,0.6412, East 
TXN-11861,2025-09-26,CUST-1075,Consumer,Sticky Notes Pastel,Office Supplies,3,0.0,0.2473,north
TXN-11862,2025-12-05,CUST-1141,Home Office,High-Speed USB-C Cable,  Technology ,6,,0.3039,North
TXN-11863,2025/03/29,CUST-1011,Consumer,Filing Cabinet 3-Drawer,FURNITURE,8,153.7,0.5478,WEST
TXN-11864,2025-11-19,CUST-1044,Home Office,Ergonomic Chair,Furniture,7,241.64,0.6428,west
TXN-11865,2025-05-12,CUST-1004,Corporate,Standing Desk Frame,Furniture,4,290.88,0.6017,SOUTH
TXN-11866,2025-03-11,CUST-1011,Consumer,Executive Wooden Desk,Furniture,2,442.55,0.5896,EAST
TXN-11867,2025-06-29,CUST-1070,Consumer,Standing Desk Frame,Furniture  ,3,296.87,0.5999,WEST
TXN-11868,2025/11/21,CUST-1125,Consumer,Premium Notebook A5,Office Supplies,3,11.87,0.3558,east
TXN-11869,02/06/2025,CUST-1021,Home Office,Smart Bluetooth Speaker,  Technology ,4,82.76,0.5018,east
TXN-11870,INVALID_DATE,CUST-1031,Consumer,Premium Notebook A5,Office Supplies,3,12.26,0.3463,south
TXN-11871,2025-01-08,CUST-1128,Consumer,Sticky Notes Pastel,Office Supplies,1,7.93,0.2491,WEST
TXN-10021,,CUST-1032,Consumer,Sticky Notes Pastel,off_supplies,5,7.64,0.2499,south
TXN-11872,12/10/2025,CUST-1032,Corporate,Pro Laptop 15,  Technology ,10,1258.8,0.6973,West
TXN-11873,2025/06/25,CUST-1082,Consumer,Smart Bluetooth Speaker,TECHNOLOGY,1,80.39,0.5099,NORTH
TXN-11874,2025-04-04,CUST-1041,Consumer,Filing Cabinet 3-Drawer,furniture,3,150.07,0.5457, East 
TXN-11875,2025-06-19,CUST-1017,Home Office,High-Speed USB-C Cable,TECHNOLOGY,7,17.41,0.2999,East
TXN-11876,INVALID_DATE,CUST-1049,Corporate,Sticky Notes Pastel,OFFICE SUPPLIES,9,7.65,0.2497,South
TXN-11877,2025-06-10,CUST-1025,Consumer,Filing Cabinet 3-Drawer,Furniture,3,146.68,0.5487,West
TXN-11878,2025-11-28,CUST-1079,Home Office,Smart Bluetooth Speaker,Tech,3,78.43,0.5041,WEST
TXN-11879,2025-05-11,CUST-1085,Corporate,Smart Bluetooth Speaker,TECHNOLOGY,9,,0.4912,West
TXN-11880,2025/10/04,CUST-1077,Corporate,Sticky Notes Pastel,Office Supplies,-2,8.16,0.2512,North
TXN-11881,2025-02-06,CUST-1039,Home Office,Standing Desk Frame,Furniture  ,5,305.79,0.6003,SOUTH
TXN-11882,,CUST-1002,Corporate,Premium Notebook A5,Office Supplies,1,11.44,0.3468,north
TXN-11883,2025-03-30,CUST-1104,Home Office,Wireless Mouse M2,Tech,8,25.99,0.4054,East
TXN-10028,20/05/2025,CUST-1014,Consumer,Executive Wooden Desk,Furniture,10,0.0,0.6104,north
TXN-11884,2025-05-02,CUST-1132,Corporate,Smart Bluetooth Speaker,TECHNOLOGY,6,81.79,0.5063,north
TXN-11885,28/03/2025,CUST-1126,Home Office,Gel Pens (Pack of 12),off_supplies,,15.54,0.2947,NORTH
TXN-11886,2025-02-28,CUST-1112,Home Office,Smart Bluetooth Speaker,TECHNOLOGY,7,77.89,0.4999,West
TXN-11887,2025-11-02,CUST-1033,Home Office,Executive Wooden Desk,Furniture  ,1,458.55,0.6069,WEST
TXN-11888,2025-06-01,CUST-1058,Corporate,Pro Laptop 15,  Technology ,7,1195.6,0.7005, East 
TXN-11889,2025/02/17,CUST-1085,Home Office,Premium Notebook A5,off_supplies,3,12.47,0.345, East 
TXN-11890,2025-09-15,CUST-1150,Corporate,Filing Cabinet 3-Drawer,furniture,7,157.15,0.5395,east
TXN-11891,10/01/2025,CUST-1095,Consumer,Gel Pens (Pack of 12),off_supplies,3,14.88,0.2942,SOUTH
TXN-11892,2025-03-28,CUST-1116,Home Office,Pro Laptop 15,Tech,2,1154.51,0.6934,West
TXN-11893,2025-04-13,CUST-1036,Consumer,High-Speed USB-C Cable,Tech,-4,18.35,0.2993,North
TXN-11894,2025/12/28,CUST-1084,Home Office,High-Speed USB-C Cable,  Technology ,4,18.77,0.3037, East 
TXN-11895,INVALID_DATE,CUST-1143,Consumer,Ergonomic Chair,Furniture,10,239.02,0.6593,NORTH
TXN-11896,2025-06-21,CUST-1122,Consumer,Ergonomic Chair,Furniture,3,239.93,0.6462,SOUTH
TXN-11897,04/12/2025,CUST-1047,Home Office,Standing Desk Frame,Furniture  ,1,305.93,0.5886,WEST
TXN-11898,2025-09-18,CUST-1033,Corporate,Wireless Mouse M2,Tech,9,25.87,0.3933,north
TXN-11899,2025/11/19,CUST-1071,Home Office,UltraWide Monitor 34,  Technology ,3,408.83,0.7136, East 
TXN-11900,14/07/2025,CUST-1073,Home Office,Executive Wooden Desk,Furniture,6,431.35,0.6104,south
TXN-11901,2025-04-04,CUST-1004,Home Office,Smart Bluetooth Speaker,  Technology ,10,77.49,0.5088,NORTH
TXN-11902,2025-10-30,CUST-1107,Home Office,Pro Laptop 15,Tech,10,1211.72,0.7045,North
TXN-11470,2025-01-04,CUST-1096,Home Office,Standing Desk Frame,furniture,6,287.2,0.6041,east
TXN-11903,17/11/2025,CUST-1032,Home Office,Premium Notebook A5,off_supplies,3,12.19,0.3491,NORTH
TXN-11904,2025-03-29,CUST-1145,Consumer,Sticky Notes Pastel,off_supplies,8,7.77,0.2511,West
TXN-11905,2025/06/21,CUST-1145,Consumer,Gel Pens (Pack of 12),Office Supplies,9,14.83,0.2953,EAST
TXN-11906,2025-04-30,CUST-1090,Home Office,Pro Laptop 15,Tech,9,1230.48,0.7051,West
TXN-11907,2025-11-05,CUST-1149,Consumer,High-Speed USB-C Cable,TECHNOLOGY,2,17.72,0.2999,South
TXN-11908,10/05/2025,CUST-1029,Corporate,High-Speed USB-C Cable,Tech,10,18.02,0.303,South
TXN-11909,2025-11-19,CUST-1141,Home Office,Wireless Mouse M2,  Technology ,-5,24.81,0.4068,South
TXN-11910,2025-08-14,CUST-1149,Home Office,Executive Wooden Desk,furniture,8,0.0,0.6067,West
TXN-11911,2025-10-11,CUST-1063,Home Office,Filing Cabinet 3-Drawer,Furniture  ,5,144.41,0.5562,West
TXN-11912,2025-09-04,CUST-1051,Corporate,Executive Wooden Desk,Furniture  ,6,455.21,0.5982,south
TXN-11913,2025/09/01,CUST-1036,Home Office,Sticky Notes Pastel,Office supplies,4,7.85,0.2513,west
TXN-11914,2025-11-08,CUST-1094,Corporate,UltraWide Monitor 34,TECHNOLOGY,9,403.2,0.7188,north
TXN-11915,2025-12-29,CUST-1123,Corporate,Gel Pens (Pack of 12),Office supplies,1,15.35,0.2983,West
TXN-11916,2025/04/04,CUST-1050,Consumer,Wireless Mouse M2,  Technology ,7,25.2,0.3949,South
TXN-11917,2025-12-13,CUST-1037,Corporate,Ergonomic Chair,Furniture  ,9,253.7,0.6491,WEST
TXN-11918,2025/03/29,CUST-1082,Home Office,High-Speed USB-C Cable,Tech,8,18.72,0.3027,WEST
TXN-11919,2025-06-07,CUST-1053,Corporate,Standing Desk Frame,Furniture  ,4,313.59,0.604,East
TXN-11920,2025-08-17,CUST-1107,Consumer,Pro Laptop 15,Tech,5,1258.28,0.6981,West
TXN-11921,2025-09-06,CUST-1013,Corporate,Executive Wooden Desk,furniture,1,433.12,0.6036,WEST
TXN-11922,2025-12-15,CUST-1068,Home Office,Gel Pens (Pack of 12),Office supplies,4,15.68,0.2995,north
TXN-11923,2025-03-09,CUST-1107,Home Office,Wireless Mouse M2,Tech,1,24.41,0.3923,south
TXN-11924,2025/03/28,CUST-1094,Corporate,Executive Wooden Desk,Furniture,4,439.69,0.6024,NORTH
TXN-11925,2025-08-20,CUST-1012,Home Office,Pro Laptop 15,Technology,4,1241.5,0.6934,West
TXN-11926,24/08/2025,CUST-1012,Consumer,Filing Cabinet 3-Drawer,furniture,6,156.67,0.5494,east
TXN-11927,10/04/2025,CUST-1070,Home Office,High-Speed USB-C Cable,  Technology ,8,18.23,0.2989,South
TXN-11928,2025/09/29,CUST-1016,Home Office,Pro Laptop 15,TECHNOLOGY,-5,1189.62,0.7,west
TXN-11929,2025-01-08,CUST-1023,Home Office,Smart Bluetooth Speaker,Tech,10,82.81,0.5027,North
TXN-11930,2025-12-22,CUST-1078,Home Office,Premium Notebook A5,OFFICE SUPPLIES,5,12.33,0.3516,NORTH
TXN-11931,2025-03-24,CUST-1147,Consumer,Ergonomic Chair,FURNITURE,5,239.12,0.6398,North
TXN-11932,2025-08-05,CUST-1010,Corporate,Filing Cabinet 3-Drawer,FURNITURE,4,143.41,0.5552,WEST
TXN-11933,2025-08-28,CUST-1043,Corporate,Gel Pens (Pack of 12),Office Supplies,2,15.61,0.3006,East
TXN-11934,2025-07-13,CUST-1150,Consumer,Standing Desk Frame,furniture,2,297.8,0.6066,South
TXN-11935,17/01/2025,CUST-1023,Corporate,UltraWide Monitor 34,TECHNOLOGY,2,390.34,0.7091,NORTH
TXN-11936,2025-03-03,CUST-1125,Home Office,Smart Bluetooth Speaker,Technology,9,81.35,0.5078,west
TXN-11937,2025-06-05,CUST-1044,Consumer,Standing Desk Frame,Furniture,10,285.46,0.5976, East 
TXN-11938,2025-09-16,CUST-1106,Corporate,Wireless Mouse M2,Tech,-5,23.75,0.397,WEST
TXN-10053,2025-11-28,CUST-1125,Consumer,Executive Wooden Desk,FURNITURE,1,454.5,0.6007,NORTH
TXN-11939,2025-05-25,CUST-1026,Home Office,Smart Bluetooth Speaker,Tech,9,82.71,0.4924,east
TXN-11940,2025-09-10,CUST-1059,Home Office,UltraWide Monitor 34,TECHNOLOGY,-4,413.92,0.7274,South
TXN-11941,2025-05-18,CUST-1061,Corporate,Executive Wooden Desk,Furniture  ,2,434.79,0.5984,WEST
TXN-11942,2025-03-15,CUST-1007,Corporate,Sticky Notes Pastel,OFFICE SUPPLIES,9,7.64,0.2489,NORTH
TXN-11943,,CUST-1037,Corporate,Ergonomic Chair,FURNITURE,9,251.02,0.6459, East 
TXN-11944,2025-05-06,CUST-1133,Consumer,Filing Cabinet 3-Drawer,FURNITURE,4,152.02,0.554,south
TXN-11945,2025-01-09,CUST-1036,Consumer,Wireless Mouse M2,Technology,6,25.7,0.408,west
TXN-11946,2025-05-20,CUST-1043,Corporate,Premium Notebook A5,Office supplies,5,11.93,0.3457,SOUTH
TXN-11947,2025-08-23,CUST-1142,Consumer,Gel Pens (Pack of 12),OFFICE SUPPLIES,2,15.15,0.2951,east
TXN-11948,2025-09-25,CUST-1131,Home Office,Ergonomic Chair,furniture,,247.56,0.646,West
TXN-11949,23/07/2025,CUST-1037,Corporate,Filing Cabinet 3-Drawer,Furniture,9,145.05,0.5591, East 
TXN-11950,2025-05-06,CUST-1090,Consumer,Filing Cabinet 3-Drawer,FURNITURE,2,143.99,0.5455,EAST
TXN-11951,2025-12-28,CUST-1146,Corporate,Filing Cabinet 3-Drawer,Furniture,2,153.09,0.5402,South
TXN-11952,09/02/2025,CUST-1128,Home Office,Smart Bluetooth Speaker,Technology,7,80.44,0.5062,NORTH
TXN-11953,23/01/2025,CUST-1134,Corporate,Wireless Mouse M2,Tech,9,26.21,0.4067,west
TXN-11954,04/09/2025,CUST-1130,Home Office,Premium Notebook A5,Office Supplies,10,11.74,0.344,south
TXN-11955,2025-03-22,CUST-1047,Home Office,Gel Pens (Pack of 12),Office supplies,6,15.64,0.3026,north
TXN-11956,2025/02/06,CUST-1132,Consumer,Sticky Notes Pastel,Office Supplies,1,7.64,0.254,west
TXN-11957,2025-07-20,CUST-1075,Corporate,High-Speed USB-C Cable,  Technology ,8,17.69,0.2979,North
TXN-11958,2025-04-17,CUST-1111,Consumer,Sticky Notes Pastel,OFFICE SUPPLIES,4,7.8,0.2538,EAST
TXN-11959,2025-10-10,CUST-1073,Corporate,Standing Desk Frame,FURNITURE,2,290.27,0.5962,East
TXN-11960,2025/02/15,CUST-1040,Home Office,Wireless Mouse M2,Tech,6,24.6,0.394,north
TXN-11961,2025-11-13,CUST-1044,Corporate,Filing Cabinet 3-Drawer,Furniture  ,1,154.58,0.5558,north
TXN-11962,2025-03-07,CUST-1015,Corporate,High-Speed USB-C Cable,Tech,-4,18.31,0.2947,south
TXN-11963,20/06/2025,CUST-1038,Consumer,Gel Pens (Pack of 12),Office supplies,3,15.54,0.3008,West
TXN-11964,2025-06-26,CUST-1109,Consumer,Smart Bluetooth Speaker,TECHNOLOGY,1,83.33,0.5025,North
TXN-11965,2025-12-15,CUST-1105,Consumer,Gel Pens (Pack of 12),Office supplies,7,15.17,0.3008, East 
TXN-11966,2025/09/06,CUST-1144,Consumer,Smart Bluetooth Speaker,TECHNOLOGY,2,83.04,0.5051,south
